path,image_name,label_name,label_idx,split
data\snowy\1347.jpg,1347.jpg,snowy,3,train
data\rainy\300136944.jpg,300136944.jpg,rainy,2,train
data\foggy\4441.jpg,4441.jpg,foggy,1,train
data\snowy\2413797308.jpg,2413797308.jpg,snowy,3,train
data\cloudy\c2062.jpg,c2062.jpg,cloudy,0,train
data\sunny\s2183.jpg,s2183.jpg,sunny,4,train
data\cloudy\c3874.jpg,c3874.jpg,cloudy,0,train
data\cloudy\c4404.jpg,c4404.jpg,cloudy,0,train
data\cloudy\c2093.jpg,c2093.jpg,cloudy,0,train
data\sunny\s3588.jpg,s3588.jpg,sunny,4,train
data\sunny\s2089.jpg,s2089.jpg,sunny,4,train
data\sunny\s3025.jpg,s3025.jpg,sunny,4,train
data\cloudy\c3163.jpg,c3163.jpg,cloudy,0,train
data\sunny\s4960.jpg,s4960.jpg,sunny,4,train
data\snowy\364555213.jpg,364555213.jpg,snowy,3,train
data\cloudy\c1585.jpg,c1585.jpg,cloudy,0,train
data\cloudy\c3958.jpg,c3958.jpg,cloudy,0,train
data\cloudy\c1230.jpg,c1230.jpg,cloudy,0,train
data\sunny\s2559.jpg,s2559.jpg,sunny,4,train
data\rainy\1782.jpg,1782.jpg,rainy,2,train
data\cloudy\cloudy weather-32.jpeg,cloudy weather-32.jpeg,cloudy,0,train
data\sunny\s2153.jpg,s2153.jpg,sunny,4,train
data\snowy\89286123.jpg,89286123.jpg,snowy,3,train
data\sunny\s105.jpg,s105.jpg,sunny,4,train
data\cloudy\c0740.jpg,c0740.jpg,cloudy,0,train
data\foggy\foggy day-20.jpeg,foggy day-20.jpeg,foggy,1,train
data\cloudy\21278588.jpg,21278588.jpg,cloudy,0,train
data\cloudy\c1840.jpg,c1840.jpg,cloudy,0,train
data\cloudy\c0244.jpg,c0244.jpg,cloudy,0,train
data\cloudy\c1212.jpg,c1212.jpg,cloudy,0,train
data\cloudy\c1658.jpg,c1658.jpg,cloudy,0,train
data\sunny\s1174.jpg,s1174.jpg,sunny,4,train
data\cloudy\9717064.jpg,9717064.jpg,cloudy,0,train
data\sunny\13267546.jpg,13267546.jpg,sunny,4,train
data\foggy\4524.jpg,4524.jpg,foggy,1,train
data\sunny\s2794.jpg,s2794.jpg,sunny,4,train
data\cloudy\c0086.jpg,c0086.jpg,cloudy,0,train
data\sunny\s4675.jpg,s4675.jpg,sunny,4,train
data\sunny\s3682.jpg,s3682.jpg,sunny,4,train
data\sunny\s4166.jpg,s4166.jpg,sunny,4,train
data\cloudy\c1993.jpg,c1993.jpg,cloudy,0,train
data\sunny\s4502.jpg,s4502.jpg,sunny,4,train
data\cloudy\c1527.jpg,c1527.jpg,cloudy,0,train
data\foggy\3200031674.jpg,3200031674.jpg,foggy,1,train
data\cloudy\c4939.jpg,c4939.jpg,cloudy,0,train
data\cloudy\c3601.jpg,c3601.jpg,cloudy,0,train
data\sunny\23001920.jpg,23001920.jpg,sunny,4,train
data\sunny\s3479.jpg,s3479.jpg,sunny,4,train
data\sunny\s4444.jpg,s4444.jpg,sunny,4,train
data\cloudy\c3818.jpg,c3818.jpg,cloudy,0,train
data\cloudy\c4049.jpg,c4049.jpg,cloudy,0,train
data\cloudy\c4527.jpg,c4527.jpg,cloudy,0,train
data\rainy\rainy weather-16.jpeg,rainy weather-16.jpeg,rainy,2,train
data\cloudy\c2663.jpg,c2663.jpg,cloudy,0,train
data\cloudy\c4944.jpg,c4944.jpg,cloudy,0,train
data\cloudy\c0489.jpg,c0489.jpg,cloudy,0,train
data\cloudy\c3039.jpg,c3039.jpg,cloudy,0,train
data\rainy\1464.jpg,1464.jpg,rainy,2,train
data\foggy\4605.jpg,4605.jpg,foggy,1,train
data\sunny\s0240.jpg,s0240.jpg,sunny,4,train
data\cloudy\22257754.jpg,22257754.jpg,cloudy,0,train
data\sunny\s2943.jpg,s2943.jpg,sunny,4,train
data\rainy\1786.jpg,1786.jpg,rainy,2,train
data\sunny\s4681.jpg,s4681.jpg,sunny,4,train
data\rainy\rainy day-6.jpeg,rainy day-6.jpeg,rainy,2,train
data\cloudy\c2489.jpg,c2489.jpg,cloudy,0,train
data\sunny\s2149.jpg,s2149.jpg,sunny,4,train
data\sunny\s2263.jpg,s2263.jpg,sunny,4,train
data\cloudy\c3754.jpg,c3754.jpg,cloudy,0,train
data\rainy\1706.jpg,1706.jpg,rainy,2,train
data\sunny\s0298.jpg,s0298.jpg,sunny,4,train
data\foggy\4801.jpg,4801.jpg,foggy,1,train
data\snowy\3203621509.jpg,3203621509.jpg,snowy,3,train
data\cloudy\c3533.jpg,c3533.jpg,cloudy,0,train
data\rainy\1637.jpg,1637.jpg,rainy,2,train
data\cloudy\c2433.jpg,c2433.jpg,cloudy,0,train
data\foggy\3589520397.jpg,3589520397.jpg,foggy,1,train
data\sunny\s0338.jpg,s0338.jpg,sunny,4,train
data\sunny\s3216.jpg,s3216.jpg,sunny,4,train
data\rainy\63.jpg,63.jpg,rainy,2,train
data\foggy\2291509455.jpg,2291509455.jpg,foggy,1,train
data\sunny\26534755.jpg,26534755.jpg,sunny,4,train
data\sunny\30408999.jpg,30408999.jpg,sunny,4,train
data\cloudy\c2780.jpg,c2780.jpg,cloudy,0,train
data\sunny\28023570.jpg,28023570.jpg,sunny,4,train
data\rainy\675389343.jpg,675389343.jpg,rainy,2,train
data\foggy\176.jpg,176.jpg,foggy,1,train
data\cloudy\c1085.jpg,c1085.jpg,cloudy,0,train
data\sunny\s4805.jpg,s4805.jpg,sunny,4,train
data\cloudy\c1030.jpg,c1030.jpg,cloudy,0,train
data\sunny\s0582.jpg,s0582.jpg,sunny,4,train
data\cloudy\c4309.jpg,c4309.jpg,cloudy,0,train
data\cloudy\c1517.jpg,c1517.jpg,cloudy,0,train
data\cloudy\c0276.jpg,c0276.jpg,cloudy,0,train
data\sunny\s4043.jpg,s4043.jpg,sunny,4,train
data\snowy\snowy weather-120.jpeg,snowy weather-120.jpeg,snowy,3,train
data\rainy\rainy weather-52.jpeg,rainy weather-52.jpeg,rainy,2,train
data\rainy\1283.jpg,1283.jpg,rainy,2,train
data\sunny\s3734.jpg,s3734.jpg,sunny,4,train
data\sunny\19869317.jpg,19869317.jpg,sunny,4,train
data\cloudy\6870197.jpg,6870197.jpg,cloudy,0,train
data\cloudy\c0270.jpg,c0270.jpg,cloudy,0,train
data\sunny\s4843.jpg,s4843.jpg,sunny,4,train
data\sunny\s3209.jpg,s3209.jpg,sunny,4,train
data\sunny\s3235.jpg,s3235.jpg,sunny,4,train
data\foggy\382799574.jpg,382799574.jpg,foggy,1,train
data\rainy\2367549271.jpg,2367549271.jpg,rainy,2,train
data\cloudy\c2054.jpg,c2054.jpg,cloudy,0,train
data\cloudy\9344796.jpg,9344796.jpg,cloudy,0,train
data\sunny\sunny sky-70.jpeg,sunny sky-70.jpeg,sunny,4,train
data\cloudy\c2398.jpg,c2398.jpg,cloudy,0,train
data\sunny\s0770.jpg,s0770.jpg,sunny,4,train
data\cloudy\c058.jpg,c058.jpg,cloudy,0,train
data\cloudy\c0324.jpg,c0324.jpg,cloudy,0,train
data\snowy\13394495.jpg,13394495.jpg,snowy,3,train
data\foggy\4389.jpg,4389.jpg,foggy,1,train
data\sunny\sunny weather-147.jpeg,sunny weather-147.jpeg,sunny,4,train
data\cloudy\c1976.jpg,c1976.jpg,cloudy,0,train
data\sunny\s4082.jpg,s4082.jpg,sunny,4,train
data\rainy\42062093.jpg,42062093.jpg,rainy,2,train
data\cloudy\c3800.jpg,c3800.jpg,cloudy,0,train
data\cloudy\c2725.jpg,c2725.jpg,cloudy,0,train
data\snowy\3253566390.jpg,3253566390.jpg,snowy,3,train
data\sunny\s0430.jpg,s0430.jpg,sunny,4,train
data\snowy\snowy weather-70.jpeg,snowy weather-70.jpeg,snowy,3,train
data\sunny\s2713.jpg,s2713.jpg,sunny,4,train
data\foggy\4396.jpg,4396.jpg,foggy,1,train
data\snowy\snowy day-80.jpeg,snowy day-80.jpeg,snowy,3,train
data\cloudy\6850837.jpg,6850837.jpg,cloudy,0,train
data\sunny\sunny sky-148.jpeg,sunny sky-148.jpeg,sunny,4,train
data\sunny\s0230.jpg,s0230.jpg,sunny,4,train
data\rainy\rain138.jpg,rain138.jpg,rainy,2,train
data\sunny\s0658.jpg,s0658.jpg,sunny,4,train
data\snowy\327460584.jpg,327460584.jpg,snowy,3,train
data\cloudy\c0951.jpg,c0951.jpg,cloudy,0,train
data\snowy\3252714186.jpg,3252714186.jpg,snowy,3,train
data\rainy\1770.jpg,1770.jpg,rainy,2,train
data\snowy\2275225344.jpg,2275225344.jpg,snowy,3,train
data\rainy\2177539515.jpg,2177539515.jpg,rainy,2,train
data\sunny\s4242.jpg,s4242.jpg,sunny,4,train
data\cloudy\cloudy day-133.jpeg,cloudy day-133.jpeg,cloudy,0,train
data\sunny\s0365.jpg,s0365.jpg,sunny,4,train
data\cloudy\c0425.jpg,c0425.jpg,cloudy,0,train
data\cloudy\cloudy day-69.jpeg,cloudy day-69.jpeg,cloudy,0,train
data\cloudy\c3595.jpg,c3595.jpg,cloudy,0,train
data\sunny\8228350.jpg,8228350.jpg,sunny,4,train
data\foggy\186061825.jpg,186061825.jpg,foggy,1,train
data\cloudy\c2983.jpg,c2983.jpg,cloudy,0,train
data\snowy\1212.jpg,1212.jpg,snowy,3,train
data\cloudy\c0066.jpg,c0066.jpg,cloudy,0,train
data\snowy\1238.jpg,1238.jpg,snowy,3,train
data\cloudy\c0526.jpg,c0526.jpg,cloudy,0,train
data\cloudy\c2248.jpg,c2248.jpg,cloudy,0,train
data\cloudy\c3544.jpg,c3544.jpg,cloudy,0,train
data\sunny\s2608.jpg,s2608.jpg,sunny,4,train
data\sunny\s2042.jpg,s2042.jpg,sunny,4,train
data\cloudy\cloudy60.jpg,cloudy60.jpg,cloudy,0,train
data\sunny\5981483.jpg,5981483.jpg,sunny,4,train
data\snowy\snowy weather-30.jpeg,snowy weather-30.jpeg,snowy,3,train
data\sunny\s3044.jpg,s3044.jpg,sunny,4,train
data\sunny\s4755.jpg,s4755.jpg,sunny,4,train
data\cloudy\c1101.jpg,c1101.jpg,cloudy,0,train
data\foggy\4257.jpg,4257.jpg,foggy,1,train
data\sunny\3823902.jpg,3823902.jpg,sunny,4,train
data\cloudy\c2785.jpg,c2785.jpg,cloudy,0,train
data\foggy\foggy weather-25.jpeg,foggy weather-25.jpeg,foggy,1,train
data\cloudy\c3926.jpg,c3926.jpg,cloudy,0,train
data\cloudy\c1344.jpg,c1344.jpg,cloudy,0,train
data\cloudy\c2862.jpg,c2862.jpg,cloudy,0,train
data\sunny\s1559.jpg,s1559.jpg,sunny,4,train
data\cloudy\c3564.jpg,c3564.jpg,cloudy,0,train
data\cloudy\8117695.jpg,8117695.jpg,cloudy,0,train
data\snowy\1239.jpg,1239.jpg,snowy,3,train
data\sunny\s0292.jpg,s0292.jpg,sunny,4,train
data\cloudy\cloudy124.jpg,cloudy124.jpg,cloudy,0,train
data\cloudy\c1399.jpg,c1399.jpg,cloudy,0,train
data\sunny\s2486.jpg,s2486.jpg,sunny,4,train
data\cloudy\cloudy184.jpg,cloudy184.jpg,cloudy,0,train
data\sunny\s1605.jpg,s1605.jpg,sunny,4,train
data\foggy\2178580361.jpg,2178580361.jpg,foggy,1,train
data\cloudy\23819274.jpg,23819274.jpg,cloudy,0,train
data\cloudy\c0386.jpg,c0386.jpg,cloudy,0,train
data\sunny\s3038.jpg,s3038.jpg,sunny,4,train
data\rainy\1688.jpg,1688.jpg,rainy,2,train
data\cloudy\c4040.jpg,c4040.jpg,cloudy,0,train
data\sunny\s0190.jpg,s0190.jpg,sunny,4,train
data\sunny\s3785.jpg,s3785.jpg,sunny,4,train
data\cloudy\c4371.jpg,c4371.jpg,cloudy,0,train
data\rainy\2260595824.jpg,2260595824.jpg,rainy,2,train
data\rainy\rainy weather-91.jpeg,rainy weather-91.jpeg,rainy,2,train
data\sunny\s3904.jpg,s3904.jpg,sunny,4,train
data\snowy\1298.jpg,1298.jpg,snowy,3,train
data\sunny\s0588.jpg,s0588.jpg,sunny,4,train
data\sunny\s0023.jpg,s0023.jpg,sunny,4,train
data\cloudy\c2157.jpg,c2157.jpg,cloudy,0,train
data\cloudy\c1031.jpg,c1031.jpg,cloudy,0,train
data\sunny\s1342.jpg,s1342.jpg,sunny,4,train
data\sunny\s4834.jpg,s4834.jpg,sunny,4,train
data\sunny\s3357.jpg,s3357.jpg,sunny,4,train
data\foggy\4626.jpg,4626.jpg,foggy,1,train
data\cloudy\c0468.jpg,c0468.jpg,cloudy,0,train
data\rainy\583269310.jpg,583269310.jpg,rainy,2,train
data\snowy\0952.jpg,0952.jpg,snowy,3,train
data\snowy\1296.jpg,1296.jpg,snowy,3,train
data\cloudy\c4119.jpg,c4119.jpg,cloudy,0,train
data\rainy\300382123.jpg,300382123.jpg,rainy,2,train
data\sunny\s3787.jpg,s3787.jpg,sunny,4,train
data\rainy\309947154.jpg,309947154.jpg,rainy,2,train
data\sunny\s3533.jpg,s3533.jpg,sunny,4,train
data\sunny\s1009.jpg,s1009.jpg,sunny,4,train
data\cloudy\c3756.jpg,c3756.jpg,cloudy,0,train
data\sunny\s0060.jpg,s0060.jpg,sunny,4,train
data\foggy\4238.jpg,4238.jpg,foggy,1,train
data\snowy\snowy weather-133.jpeg,snowy weather-133.jpeg,snowy,3,train
data\rainy\2393486157.jpg,2393486157.jpg,rainy,2,train
data\cloudy\c0365.jpg,c0365.jpg,cloudy,0,train
data\snowy\2260134094.jpg,2260134094.jpg,snowy,3,train
data\sunny\s1627.jpg,s1627.jpg,sunny,4,train
data\sunny\s2009.jpg,s2009.jpg,sunny,4,train
data\foggy\2272855004.jpg,2272855004.jpg,foggy,1,train
data\cloudy\9363843.jpg,9363843.jpg,cloudy,0,train
data\foggy\foggy weather-82.jpeg,foggy weather-82.jpeg,foggy,1,train
data\cloudy\c2743.jpg,c2743.jpg,cloudy,0,train
data\sunny\s2212.jpg,s2212.jpg,sunny,4,train
data\cloudy\466328.jpg,466328.jpg,cloudy,0,train
data\cloudy\c2545.jpg,c2545.jpg,cloudy,0,train
data\sunny\s2383.jpg,s2383.jpg,sunny,4,train
data\cloudy\c3839.jpg,c3839.jpg,cloudy,0,train
data\rainy\rain120.jpg,rain120.jpg,rainy,2,train
data\sunny\s0057.jpg,s0057.jpg,sunny,4,train
data\snowy\2288984888.jpg,2288984888.jpg,snowy,3,train
data\snowy\383528091.jpg,383528091.jpg,snowy,3,train
data\sunny\19847082.jpg,19847082.jpg,sunny,4,train
data\sunny\sunny sky-140.png,sunny sky-140.png,sunny,4,train
data\cloudy\c1895.jpg,c1895.jpg,cloudy,0,train
data\snowy\288864028.jpg,288864028.jpg,snowy,3,train
data\sunny\s4793.jpg,s4793.jpg,sunny,4,train
data\sunny\s1945.jpg,s1945.jpg,sunny,4,train
data\cloudy\c2217.jpg,c2217.jpg,cloudy,0,train
data\cloudy\c2277.jpg,c2277.jpg,cloudy,0,train
data\sunny\s1220.jpg,s1220.jpg,sunny,4,train
data\snowy\3247164027.jpg,3247164027.jpg,snowy,3,train
data\sunny\s1140.jpg,s1140.jpg,sunny,4,train
data\sunny\s3792.jpg,s3792.jpg,sunny,4,train
data\rainy\1357805522.jpg,1357805522.jpg,rainy,2,train
data\sunny\s0233.jpg,s0233.jpg,sunny,4,train
data\rainy\109.jpg,109.jpg,rainy,2,train
data\cloudy\cloudy212.jpg,cloudy212.jpg,cloudy,0,train
data\snowy\snowy day-86.jpeg,snowy day-86.jpeg,snowy,3,train
data\sunny\s3260.jpg,s3260.jpg,sunny,4,train
data\sunny\s2725.jpg,s2725.jpg,sunny,4,train
data\cloudy\c1577.jpg,c1577.jpg,cloudy,0,train
data\snowy\121010157.jpg,121010157.jpg,snowy,3,train
data\cloudy\c3021.jpg,c3021.jpg,cloudy,0,train
data\cloudy\c3594.jpg,c3594.jpg,cloudy,0,train
data\cloudy\c1239.jpg,c1239.jpg,cloudy,0,train
data\rainy\2684425378.jpg,2684425378.jpg,rainy,2,train
data\sunny\sunny sky-85.jpeg,sunny sky-85.jpeg,sunny,4,train
data\rainy\rainy day-143.jpeg,rainy day-143.jpeg,rainy,2,train
data\sunny\s4802.jpg,s4802.jpg,sunny,4,train
data\sunny\s3700.jpg,s3700.jpg,sunny,4,train
data\sunny\s0690.jpg,s0690.jpg,sunny,4,train
data\cloudy\c3270.jpg,c3270.jpg,cloudy,0,train
data\cloudy\c4839.jpg,c4839.jpg,cloudy,0,train
data\sunny\s4405.jpg,s4405.jpg,sunny,4,train
data\sunny\s2839.jpg,s2839.jpg,sunny,4,train
data\cloudy\c1146.jpg,c1146.jpg,cloudy,0,train
data\sunny\shine48.jpg,shine48.jpg,sunny,4,train
data\sunny\s114.jpg,s114.jpg,sunny,4,train
data\sunny\s123.jpg,s123.jpg,sunny,4,train
data\sunny\sunny weather-17.jpeg,sunny weather-17.jpeg,sunny,4,train
data\cloudy\13955322.jpg,13955322.jpg,cloudy,0,train
data\sunny\8528146.jpg,8528146.jpg,sunny,4,train
data\cloudy\c0697.jpg,c0697.jpg,cloudy,0,train
data\sunny\s2185.jpg,s2185.jpg,sunny,4,train
data\snowy\3232188687.jpg,3232188687.jpg,snowy,3,train
data\sunny\s062.jpg,s062.jpg,sunny,4,train
data\sunny\s2975.jpg,s2975.jpg,sunny,4,train
data\sunny\s1688.jpg,s1688.jpg,sunny,4,train
data\cloudy\c3298.jpg,c3298.jpg,cloudy,0,train
data\cloudy\c4388.jpg,c4388.jpg,cloudy,0,train
data\sunny\s4164.jpg,s4164.jpg,sunny,4,train
data\cloudy\c4229.jpg,c4229.jpg,cloudy,0,train
data\cloudy\cloudy108.jpg,cloudy108.jpg,cloudy,0,train
data\cloudy\c0285.jpg,c0285.jpg,cloudy,0,train
data\rainy\1355572377.jpg,1355572377.jpg,rainy,2,train
data\cloudy\c2359.jpg,c2359.jpg,cloudy,0,train
data\rainy\2271252978.jpg,2271252978.jpg,rainy,2,train
data\cloudy\cloudy day-42.jpeg,cloudy day-42.jpeg,cloudy,0,train
data\cloudy\c4202.jpg,c4202.jpg,cloudy,0,train
data\sunny\s4321.jpg,s4321.jpg,sunny,4,train
data\cloudy\2759586.jpg,2759586.jpg,cloudy,0,train
data\cloudy\1596419.jpg,1596419.jpg,cloudy,0,train
data\cloudy\c0832.jpg,c0832.jpg,cloudy,0,train
data\rainy\639002604.jpg,639002604.jpg,rainy,2,train
data\sunny\s0098.jpg,s0098.jpg,sunny,4,train
data\cloudy\c2071.jpg,c2071.jpg,cloudy,0,train
data\cloudy\c0113.jpg,c0113.jpg,cloudy,0,train
data\cloudy\c0750.jpg,c0750.jpg,cloudy,0,train
data\sunny\4063034.jpg,4063034.jpg,sunny,4,train
data\cloudy\c1123.jpg,c1123.jpg,cloudy,0,train
data\sunny\s4992.jpg,s4992.jpg,sunny,4,train
data\cloudy\c4166.jpg,c4166.jpg,cloudy,0,train
data\sunny\s0316.jpg,s0316.jpg,sunny,4,train
data\sunny\s1533.jpg,s1533.jpg,sunny,4,train
data\cloudy\cloudy day-95.jpeg,cloudy day-95.jpeg,cloudy,0,train
data\rainy\1580798109.jpg,1580798109.jpg,rainy,2,train
data\snowy\snowy day-141.jpeg,snowy day-141.jpeg,snowy,3,train
data\sunny\s2473.jpg,s2473.jpg,sunny,4,train
data\cloudy\c0223.jpg,c0223.jpg,cloudy,0,train
data\snowy\2227074650.jpg,2227074650.jpg,snowy,3,train
data\sunny\s1018.jpg,s1018.jpg,sunny,4,train
data\cloudy\c2424.jpg,c2424.jpg,cloudy,0,train
data\cloudy\c0072.jpg,c0072.jpg,cloudy,0,train
data\rainy\1364665403.jpg,1364665403.jpg,rainy,2,train
data\sunny\s4351.jpg,s4351.jpg,sunny,4,train
data\sunny\s0100.jpg,s0100.jpg,sunny,4,train
data\cloudy\c4502.jpg,c4502.jpg,cloudy,0,train
data\snowy\snowy weather-147.png,snowy weather-147.png,snowy,3,train
data\cloudy\c0999.jpg,c0999.jpg,cloudy,0,train
data\cloudy\c3004.jpg,c3004.jpg,cloudy,0,train
data\foggy\4247.jpg,4247.jpg,foggy,1,train
data\snowy\2117069983.jpg,2117069983.jpg,snowy,3,train
data\snowy\0894.jpg,0894.jpg,snowy,3,train
data\cloudy\c2943.jpg,c2943.jpg,cloudy,0,train
data\sunny\s0782.jpg,s0782.jpg,sunny,4,train
data\cloudy\c2997.jpg,c2997.jpg,cloudy,0,train
data\snowy\snowy weather-1.jpeg,snowy weather-1.jpeg,snowy,3,train
data\sunny\s4296.jpg,s4296.jpg,sunny,4,train
data\snowy\1259.jpg,1259.jpg,snowy,3,train
data\rainy\2153730879.jpg,2153730879.jpg,rainy,2,train
data\sunny\s1471.jpg,s1471.jpg,sunny,4,train
data\sunny\17197079.jpg,17197079.jpg,sunny,4,train
data\sunny\s4435.jpg,s4435.jpg,sunny,4,train
data\rainy\rain215.jpg,rain215.jpg,rainy,2,train
data\snowy\0911.jpg,0911.jpg,snowy,3,train
data\cloudy\cloudy235.jpg,cloudy235.jpg,cloudy,0,train
data\cloudy\c1973.jpg,c1973.jpg,cloudy,0,train
data\foggy\foggy weather-35.jpeg,foggy weather-35.jpeg,foggy,1,train
data\sunny\s2770.jpg,s2770.jpg,sunny,4,train
data\rainy\1574.jpg,1574.jpg,rainy,2,train
data\sunny\shine143.jpg,shine143.jpg,sunny,4,train
data\cloudy\c4863.jpg,c4863.jpg,cloudy,0,train
data\cloudy\c2181.jpg,c2181.jpg,cloudy,0,train
data\rainy\rainy day-137.jpeg,rainy day-137.jpeg,rainy,2,train
data\sunny\s3076.jpg,s3076.jpg,sunny,4,train
data\foggy\4455.jpg,4455.jpg,foggy,1,train
data\sunny\s2868.jpg,s2868.jpg,sunny,4,train
data\sunny\s1326.jpg,s1326.jpg,sunny,4,train
data\cloudy\c3272.jpg,c3272.jpg,cloudy,0,train
data\cloudy\cloudy day-7.jpeg,cloudy day-7.jpeg,cloudy,0,train
data\rainy\31437943.jpg,31437943.jpg,rainy,2,train
data\sunny\4318393.jpg,4318393.jpg,sunny,4,train
data\sunny\s1083.jpg,s1083.jpg,sunny,4,train
data\sunny\s3483.jpg,s3483.jpg,sunny,4,train
data\cloudy\c0478.jpg,c0478.jpg,cloudy,0,train
data\sunny\s1936.jpg,s1936.jpg,sunny,4,train
data\foggy\foggy day-107.jpeg,foggy day-107.jpeg,foggy,1,train
data\sunny\s0184.jpg,s0184.jpg,sunny,4,train
data\sunny\sunny weather-24.jpeg,sunny weather-24.jpeg,sunny,4,train
data\rainy\2355105344.jpg,2355105344.jpg,rainy,2,train
data\cloudy\c1433.jpg,c1433.jpg,cloudy,0,train
data\sunny\s0488.jpg,s0488.jpg,sunny,4,train
data\cloudy\c0465.jpg,c0465.jpg,cloudy,0,train
data\sunny\s3446.jpg,s3446.jpg,sunny,4,train
data\rainy\2253963951.jpg,2253963951.jpg,rainy,2,train
data\cloudy\c0583.jpg,c0583.jpg,cloudy,0,train
data\cloudy\c2270.jpg,c2270.jpg,cloudy,0,train
data\cloudy\c1535.jpg,c1535.jpg,cloudy,0,train
data\snowy\3234248925.jpg,3234248925.jpg,snowy,3,train
data\foggy\99.jpg,99.jpg,foggy,1,train
data\cloudy\c1836.jpg,c1836.jpg,cloudy,0,train
data\cloudy\c0712.jpg,c0712.jpg,cloudy,0,train
data\cloudy\4663587.jpg,4663587.jpg,cloudy,0,train
data\foggy\4710.jpg,4710.jpg,foggy,1,train
data\snowy\snowy day-121.jpeg,snowy day-121.jpeg,snowy,3,train
data\snowy\3182324259.jpg,3182324259.jpg,snowy,3,train
data\cloudy\cloudy14.jpg,cloudy14.jpg,cloudy,0,train
data\foggy\4318.jpg,4318.jpg,foggy,1,train
data\foggy\101.jpg,101.jpg,foggy,1,train
data\cloudy\c1481.jpg,c1481.jpg,cloudy,0,train
data\cloudy\c0479.jpg,c0479.jpg,cloudy,0,train
data\cloudy\c2825.jpg,c2825.jpg,cloudy,0,train
data\foggy\124497088.jpg,124497088.jpg,foggy,1,train
data\cloudy\25869175.jpg,25869175.jpg,cloudy,0,train
data\snowy\snowy day-113.jpeg,snowy day-113.jpeg,snowy,3,train
data\sunny\s2762.jpg,s2762.jpg,sunny,4,train
data\snowy\snowy weather-32.jpeg,snowy weather-32.jpeg,snowy,3,train
data\cloudy\c0994.jpg,c0994.jpg,cloudy,0,train
data\cloudy\c2473.jpg,c2473.jpg,cloudy,0,train
data\sunny\s2854.jpg,s2854.jpg,sunny,4,train
data\snowy\2270051042.jpg,2270051042.jpg,snowy,3,train
data\sunny\s4031.jpg,s4031.jpg,sunny,4,train
data\rainy\809423109.jpg,809423109.jpg,rainy,2,train
data\cloudy\c2942.jpg,c2942.jpg,cloudy,0,train
data\cloudy\c2456.jpg,c2456.jpg,cloudy,0,train
data\cloudy\18234326.jpg,18234326.jpg,cloudy,0,train
data\cloudy\c2883.jpg,c2883.jpg,cloudy,0,train
data\sunny\shine200.jpg,shine200.jpg,sunny,4,train
data\sunny\7062152.jpg,7062152.jpg,sunny,4,train
data\rainy\rainy weather-12.jpeg,rainy weather-12.jpeg,rainy,2,train
data\cloudy\c4663.jpg,c4663.jpg,cloudy,0,train
data\sunny\s2671.jpg,s2671.jpg,sunny,4,train
data\cloudy\cloudy194.jpg,cloudy194.jpg,cloudy,0,train
data\foggy\2272058147.jpg,2272058147.jpg,foggy,1,train
data\cloudy\cloudy205.jpg,cloudy205.jpg,cloudy,0,train
data\cloudy\6340469.jpg,6340469.jpg,cloudy,0,train
data\sunny\13767346.jpg,13767346.jpg,sunny,4,train
data\snowy\1197.jpg,1197.jpg,snowy,3,train
data\cloudy\4265213.jpg,4265213.jpg,cloudy,0,train
data\cloudy\c4400.jpg,c4400.jpg,cloudy,0,train
data\cloudy\9339572.jpg,9339572.jpg,cloudy,0,train
data\cloudy\c3862.jpg,c3862.jpg,cloudy,0,train
data\rainy\2199119300.jpg,2199119300.jpg,rainy,2,train
data\sunny\s2809.jpg,s2809.jpg,sunny,4,train
data\cloudy\c1569.jpg,c1569.jpg,cloudy,0,train
data\sunny\s1323.jpg,s1323.jpg,sunny,4,train
data\cloudy\c2849.jpg,c2849.jpg,cloudy,0,train
data\cloudy\c0005.jpg,c0005.jpg,cloudy,0,train
data\cloudy\c4787.jpg,c4787.jpg,cloudy,0,train
data\cloudy\3864208.jpg,3864208.jpg,cloudy,0,train
data\rainy\rainy weather-85.jpeg,rainy weather-85.jpeg,rainy,2,train
data\foggy\foggy weather-12.jpeg,foggy weather-12.jpeg,foggy,1,train
data\sunny\s4503.jpg,s4503.jpg,sunny,4,train
data\sunny\s1412.jpg,s1412.jpg,sunny,4,train
data\sunny\shine28.jpg,shine28.jpg,sunny,4,train
data\sunny\s1677.jpg,s1677.jpg,sunny,4,train
data\cloudy\c1805.jpg,c1805.jpg,cloudy,0,train
data\cloudy\3435428.jpg,3435428.jpg,cloudy,0,train
data\cloudy\c4845.jpg,c4845.jpg,cloudy,0,train
data\cloudy\c4866.jpg,c4866.jpg,cloudy,0,train
data\cloudy\cloudy134.jpg,cloudy134.jpg,cloudy,0,train
data\cloudy\c2184.jpg,c2184.jpg,cloudy,0,train
data\rainy\2218587806.jpg,2218587806.jpg,rainy,2,train
data\cloudy\18163711.jpg,18163711.jpg,cloudy,0,train
data\cloudy\c2730.jpg,c2730.jpg,cloudy,0,train
data\cloudy\c2370.jpg,c2370.jpg,cloudy,0,train
data\cloudy\c3807.jpg,c3807.jpg,cloudy,0,train
data\sunny\s0951.jpg,s0951.jpg,sunny,4,train
data\foggy\foggy day-106.jpeg,foggy day-106.jpeg,foggy,1,train
data\sunny\s3518.jpg,s3518.jpg,sunny,4,train
